id,title,company,location,state,category,contract_type,contract_time,salary_min,salary_max,created,description,redirect_url,salary_available,salary_avg,ingested_at
5857982568,Data Engineer,HP,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-08-27 12:12:30+00:00,"This job is with HP, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Data Engineer Description - Key Roles Designs and establishes secure and performant data architectures, enhancements, updates, and programming changes for portions and subsystems of data pipelines, repositories or models for structured/unstructured data. Analyzes design and determines coding, programming, and integration…",https://www.adzuna.in/land/ad/5857982568?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=AE34D03C491E4C32E5FC3C8E2F4D24796D036CDB,False,,2026-08-29
5812528340,Data Engineer,Accenture,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-07-23 22:17:08+00:00,"This job is with Accenture, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Project Role : Data Engineer Project Role Description : Design, develop and maintain data solutions for data generation, collection, and processing. Create data pipelines, ensure data quality, and implement ETL (extract, transform and load) processes to migrate and deploy data across systems. Must have skills : Ja…",https://www.adzuna.in/land/ad/5812528340?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=E00EA247DC36DF7ACBF0428A8454F772F568864E,False,,2026-08-29
5837139303,Data Engineer,Kyndryl,"Noida, Gautam Buddha Nagar",Uttar Pradesh,IT Jobs,,full_time,,,2026-08-12 01:59:32+00:00,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",https://www.adzuna.in/land/ad/5837139303?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=D2A66BAD230DEAFB5D59F49CF3F49D7BAF7B3D2F,False,,2026-08-29
5837139580,AWS Data Engineer,Capco,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-08-12 01:59:38+00:00,"This job is with Capco, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Job Title: AWS data Engineer About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar & Seramount . With our presence across 32 cities across globe,…",https://www.adzuna.in/land/ad/5837139580?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=3F4C987C0F8AC372EAC3309E44ADC4F6C18286D6,False,,2026-08-29
5857982480,"Sr, Data Engineer",eBay,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-08-27 12:12:20+00:00,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",https://www.adzuna.in/land/ad/5857982480?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=035A197FA64EA215610AD70F067D5670142C830B,False,,2026-08-29
5855007047,Data Engineer Lead,Kyndryl,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-08-25 10:08:09+00:00,"This job is with Kyndryl, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Who We Are At Kyndryl, we run and reimagine the mission-critical technology systems that drive advantage for the world's leading businesses. We are at the heart of progress; with proven expertise and a continuous flow of AI-powered insight, enabling smarter decisions, faster innovation, and a lasting competitive edg…",https://www.adzuna.in/land/ad/5855007047?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=5C1C4BF9876C47283802818B74E9627791A82B00,False,,2026-08-29
5858537530,Data Engineering Manager,eBay,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-08-27 22:16:43+00:00,"This job is with eBay, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At eBay, we're more than a global ecommerce leader - we're changing the way the world shops and sells. Our platform empowers millions of buyers and sellers in more than 190 markets around the world. We're committed to pushing boundaries and leaving our mark as we reinvent the future of ecommerce for enthusiasts. Our cu…",https://www.adzuna.in/land/ad/5858537530?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=F9262946A61BD7A4C5F32B3366CC29CEACDBABDC,False,,2026-08-29
5859662512,Manager-Data Engineering,Moody's,"Bangalore, Karnataka",Karnataka,IT Jobs,,full_time,,,2026-08-28 18:11:39+00:00,"This job is with Moody's, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. At Moody's, we unite the brightest minds to turn today’s risks into tomorrow’s opportunities. We do this by striving to create an inclusive environment where everyone feels welcome to be who they are—with the freedom to exchange ideas, think innovatively, and listen to each other and customers in meaningful ways. Mo…",https://www.adzuna.in/land/ad/5859662512?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=3ACAADBE855679B1D0CC1872AC54B2D07797CB67,False,,2026-08-29
5841509271,Senior Data Engineer,Cornerstone OnDemand,"Hyderabad, Telangana",Telangana,IT Jobs,,full_time,,,2026-08-14 14:19:22+00:00,"This job is with Cornerstone OnDemand, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. We are seeking a talented Senior Data Engineer in India. The right candidate has strong communication skills, passion for solving business problems with data and has domain knowledge in Finance, Human Resources, and Customer Success. You have empathy, curiosity and desire to improve and constantly learn…",https://www.adzuna.in/land/ad/5841509271?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=79C7894BF01ADAAC3675B837FB4EFBB73CE628B1,False,,2026-08-29
5840277214,Senior Data Engineer,S&P Global,"Hyderabad, Telangana",Telangana,IT Jobs,,full_time,,,2026-08-13 18:00:01+00:00,"This job is with S&P Global, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. About the Role: Grade Level (for internal use): 10 S&P Global Energy The Role: Senior Data Engineer The Team: The Data Engineering team expands and optimizes our data pipeline architecture, working collaboratively with cross-functional teams to build scalable data systems that support next-generation products and…",https://www.adzuna.in/land/ad/5840277214?se=0CGhoY6j8RGEeLI7Dotn4Q&utm_medium=api&utm_source=4a2f7c39&v=D5505EAB5B559CA8CC1D307FE6806DA8A50A9663,False,,2026-08-29
